matchup,game,competitor,run_id,preset,repetition,seat,points,pudding,outcome,opponents
1,53,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,2,55,5,win,variable_2_4/repetition_1|fixed_3p/repetition_1
1,54,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,0,39,5,loss,fixed_3p/repetition_1|variable_2_4/repetition_1
1,54,fixed_3p/repetition_1,9676bfdf2eca4bc8a68d12ed945761cb,fixed_3p,1,1,44,2,win,variable_encoder_2_4/repetition_1|variable_2_4/repetition_1
1,54,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,2,41,0,loss,variable_encoder_2_4/repetition_1|fixed_3p/repetition_1
1,55,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,0,50,0,win,fixed_3p/repetition_1|variable_encoder_2_4/repetition_1
1,55,fixed_3p/repetition_1,9676bfdf2eca4bc8a68d12ed945761cb,fixed_3p,1,1,39,3,loss,variable_2_4/repetition_1|variable_encoder_2_4/repetition_1
1,55,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,2,49,4,loss,variable_2_4/repetition_1|fixed_3p/repetition_1
1,56,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,0,47,4,win,variable_encoder_2_4/repetition_1|fixed_3p/repetition_1
1,56,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,1,38,2,loss,variable_2_4/repetition_1|fixed_3p/repetition_1
1,56,fixed_3p/repetition_1,9676bfdf2eca4bc8a68d12ed945761cb,fixed_3p,1,2,39,2,loss,variable_2_4/repetition_1|variable_encoder_2_4/repetition_1
1,57,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,0,45,4,loss,variable_encoder_2_4/repetition_1|fixed_3p/repetition_1
1,57,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,1,45,4,loss,variable_2_4/repetition_1|fixed_3p/repetition_1
1,57,fixed_3p/repetition_1,9676bfdf2eca4bc8a68d12ed945761cb,fixed_3p,1,2,50,1,win,variable_2_4/repetition_1|variable_encoder_2_4/repetition_1
1,58,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,0,38,5,loss,variable_2_4/repetition_1|fixed_3p/repetition_1
1,58,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,1,42,3,win,variable_encoder_2_4/repetition_1|fixed_3p/repetition_1
1,58,fixed_3p/repetition_1,9676bfdf2eca4bc8a68d12ed945761cb,fixed_3p,1,2,39,2,loss,variable_encoder_2_4/repetition_1|variable_2_4/repetition_1
1,59,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,0,43,2,loss,variable_2_4/repetition_1|fixed_3p/repetition_1
1,59,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,1,47,3,win,variable_encoder_2_4/repetition_1|fixed_3p/repetition_1
1,59,fixed_3p/repetition_1,9676bfdf2eca4bc8a68d12ed945761cb,fixed_3p,1,2,45,2,loss,variable_encoder_2_4/repetition_1|variable_2_4/repetition_1
1,60,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,0,47,4,win,variable_2_4/repetition_1|fixed_3p/repetition_1
1,60,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,1,47,0,loss,variable_encoder_2_4/repetition_1|fixed_3p/repetition_1
1,60,fixed_3p/repetition_1,9676bfdf2eca4bc8a68d12ed945761cb,fixed_3p,1,2,45,5,loss,variable_encoder_2_4/repetition_1|variable_2_4/repetition_1
1,61,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,0,53,4,win,variable_2_4/repetition_1|fixed_3p/repetition_1
1,61,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,1,48,3,loss,variable_encoder_2_4/repetition_1|fixed_3p/repetition_1
1,61,fixed_3p/repetition_1,9676bfdf2eca4bc8a68d12ed945761cb,fixed_3p,1,2,53,1,loss,variable_encoder_2_4/repetition_1|variable_2_4/repetition_1
1,62,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,0,44,1,loss,variable_2_4/repetition_1|fixed_3p/repetition_1
1,62,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,1,46,4,win,variable_encoder_2_4/repetition_1|fixed_3p/repetition_1
1,62,fixed_3p/repetition_1,9676bfdf2eca4bc8a68d12ed945761cb,fixed_3p,1,2,43,2,loss,variable_encoder_2_4/repetition_1|variable_2_4/repetition_1
1,63,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,0,49,3,win,fixed_3p/repetition_1|variable_2_4/repetition_1
1,63,fixed_3p/repetition_1,9676bfdf2eca4bc8a68d12ed945761cb,fixed_3p,1,1,38,3,loss,variable_encoder_2_4/repetition_1|variable_2_4/repetition_1
1,63,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,2,38,1,loss,variable_encoder_2_4/repetition_1|fixed_3p/repetition_1
1,64,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,0,41,3,loss,variable_encoder_2_4/repetition_1|fixed_3p/repetition_1
1,64,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,1,48,3,win,variable_2_4/repetition_1|fixed_3p/repetition_1
1,64,fixed_3p/repetition_1,9676bfdf2eca4bc8a68d12ed945761cb,fixed_3p,1,2,46,3,loss,variable_2_4/repetition_1|variable_encoder_2_4/repetition_1
1,65,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,0,44,2,win,fixed_3p/repetition_1|variable_2_4/repetition_1
1,65,fixed_3p/repetition_1,9676bfdf2eca4bc8a68d12ed945761cb,fixed_3p,1,1,33,4,loss,variable_encoder_2_4/repetition_1|variable_2_4/repetition_1
1,65,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,2,30,2,loss,variable_encoder_2_4/repetition_1|fixed_3p/repetition_1
1,66,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,0,45,5,win,variable_2_4/repetition_1|fixed_3p/repetition_1
1,66,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,1,43,1,loss,variable_encoder_2_4/repetition_1|fixed_3p/repetition_1
1,66,fixed_3p/repetition_1,9676bfdf2eca4bc8a68d12ed945761cb,fixed_3p,1,2,43,2,loss,variable_encoder_2_4/repetition_1|variable_2_4/repetition_1
1,67,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,0,52,3,win,fixed_3p/repetition_1|variable_2_4/repetition_1
1,67,fixed_3p/repetition_1,9676bfdf2eca4bc8a68d12ed945761cb,fixed_3p,1,1,48,2,loss,variable_encoder_2_4/repetition_1|variable_2_4/repetition_1
1,67,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,2,41,2,loss,variable_encoder_2_4/repetition_1|fixed_3p/repetition_1
1,68,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,0,43,3,loss,fixed_3p/repetition_1|variable_2_4/repetition_1
1,68,fixed_3p/repetition_1,9676bfdf2eca4bc8a68d12ed945761cb,fixed_3p,1,1,39,2,loss,variable_encoder_2_4/repetition_1|variable_2_4/repetition_1
1,68,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,2,57,2,win,variable_encoder_2_4/repetition_1|fixed_3p/repetition_1
1,69,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,0,48,4,loss,fixed_3p/repetition_1|variable_2_4/repetition_1
1,69,fixed_3p/repetition_1,9676bfdf2eca4bc8a68d12ed945761cb,fixed_3p,1,1,39,1,loss,variable_encoder_2_4/repetition_1|variable_2_4/repetition_1
1,69,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,2,53,2,win,variable_encoder_2_4/repetition_1|fixed_3p/repetition_1
1,70,fixed_3p/repetition_1,9676bfdf2eca4bc8a68d12ed945761cb,fixed_3p,1,0,37,2,loss,variable_2_4/repetition_1|variable_encoder_2_4/repetition_1
1,70,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,1,47,2,loss,fixed_3p/repetition_1|variable_encoder_2_4/repetition_1
1,70,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,2,55,4,win,fixed_3p/repetition_1|variable_2_4/repetition_1
1,71,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,0,50,2,loss,variable_2_4/repetition_1|fixed_3p/repetition_1
1,71,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,1,47,2,loss,variable_encoder_2_4/repetition_1|fixed_3p/repetition_1
1,71,fixed_3p/repetition_1,9676bfdf2eca4bc8a68d12ed945761cb,fixed_3p,1,2,54,3,win,variable_encoder_2_4/repetition_1|variable_2_4/repetition_1
1,72,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,0,37,2,loss,variable_encoder_2_4/repetition_1|fixed_3p/repetition_1
1,72,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,1,50,2,loss,variable_2_4/repetition_1|fixed_3p/repetition_1
1,72,fixed_3p/repetition_1,9676bfdf2eca4bc8a68d12ed945761cb,fixed_3p,1,2,52,4,win,variable_2_4/repetition_1|variable_encoder_2_4/repetition_1
1,73,fixed_3p/repetition_1,9676bfdf2eca4bc8a68d12ed945761cb,fixed_3p,1,0,45,1,loss,variable_encoder_2_4/repetition_1|variable_2_4/repetition_1
1,73,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,1,52,4,win,fixed_3p/repetition_1|variable_2_4/repetition_1
1,73,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,2,43,1,loss,fixed_3p/repetition_1|variable_encoder_2_4/repetition_1
1,74,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,0,48,3,loss,variable_2_4/repetition_1|fixed_3p/repetition_1
1,74,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,1,40,2,loss,variable_encoder_2_4/repetition_1|fixed_3p/repetition_1
1,74,fixed_3p/repetition_1,9676bfdf2eca4bc8a68d12ed945761cb,fixed_3p,1,2,56,3,win,variable_encoder_2_4/repetition_1|variable_2_4/repetition_1
1,75,fixed_3p/repetition_1,9676bfdf2eca4bc8a68d12ed945761cb,fixed_3p,1,0,49,4,loss,variable_2_4/repetition_1|variable_encoder_2_4/repetition_1
1,75,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,1,44,1,loss,fixed_3p/repetition_1|variable_encoder_2_4/repetition_1
1,75,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,2,52,4,win,fixed_3p/repetition_1|variable_2_4/repetition_1
1,76,fixed_3p/repetition_1,9676bfdf2eca4bc8a68d12ed945761cb,fixed_3p,1,0,43,4,loss,variable_2_4/repetition_1|variable_encoder_2_4/repetition_1
1,76,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,1,31,1,loss,fixed_3p/repetition_1|variable_encoder_2_4/repetition_1
1,76,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,2,49,2,win,fixed_3p/repetition_1|variable_2_4/repetition_1
1,77,fixed_3p/repetition_1,9676bfdf2eca4bc8a68d12ed945761cb,fixed_3p,1,0,41,2,loss,variable_2_4/repetition_1|variable_encoder_2_4/repetition_1
1,77,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,1,37,1,loss,fixed_3p/repetition_1|variable_encoder_2_4/repetition_1
1,77,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,2,57,3,win,fixed_3p/repetition_1|variable_2_4/repetition_1
1,78,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,0,31,1,loss,fixed_3p/repetition_1|variable_encoder_2_4/repetition_1
1,78,fixed_3p/repetition_1,9676bfdf2eca4bc8a68d12ed945761cb,fixed_3p,1,1,41,4,loss,variable_2_4/repetition_1|variable_encoder_2_4/repetition_1
1,78,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,2,51,4,win,variable_2_4/repetition_1|fixed_3p/repetition_1
1,79,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,0,55,3,win,fixed_3p/repetition_1|variable_2_4/repetition_1
1,79,fixed_3p/repetition_1,9676bfdf2eca4bc8a68d12ed945761cb,fixed_3p,1,1,50,3,loss,variable_encoder_2_4/repetition_1|variable_2_4/repetition_1
1,79,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,2,31,2,loss,variable_encoder_2_4/repetition_1|fixed_3p/repetition_1
1,80,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,0,48,3,loss,variable_2_4/repetition_1|fixed_3p/repetition_1
1,80,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,1,46,1,loss,variable_encoder_2_4/repetition_1|fixed_3p/repetition_1
1,80,fixed_3p/repetition_1,9676bfdf2eca4bc8a68d12ed945761cb,fixed_3p,1,2,53,3,win,variable_encoder_2_4/repetition_1|variable_2_4/repetition_1
1,81,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,0,48,3,loss,variable_encoder_2_4/repetition_1|fixed_3p/repetition_1
1,81,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,1,49,3,win,variable_2_4/repetition_1|fixed_3p/repetition_1
1,81,fixed_3p/repetition_1,9676bfdf2eca4bc8a68d12ed945761cb,fixed_3p,1,2,32,2,loss,variable_2_4/repetition_1|variable_encoder_2_4/repetition_1
1,82,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,0,47,3,win,variable_2_4/repetition_1|fixed_3p/repetition_1
1,82,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,1,35,2,loss,variable_encoder_2_4/repetition_1|fixed_3p/repetition_1
1,82,fixed_3p/repetition_1,9676bfdf2eca4bc8a68d12ed945761cb,fixed_3p,1,2,39,1,loss,variable_encoder_2_4/repetition_1|variable_2_4/repetition_1
1,83,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,0,55,3,win,fixed_3p/repetition_1|variable_2_4/repetition_1
1,83,fixed_3p/repetition_1,9676bfdf2eca4bc8a68d12ed945761cb,fixed_3p,1,1,42,3,loss,variable_encoder_2_4/repetition_1|variable_2_4/repetition_1
1,83,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,2,42,2,loss,variable_encoder_2_4/repetition_1|fixed_3p/repetition_1
1,84,fixed_3p/repetition_1,9676bfdf2eca4bc8a68d12ed945761cb,fixed_3p,1,0,48,1,loss,variable_encoder_2_4/repetition_1|variable_2_4/repetition_1
1,84,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,1,52,1,win,fixed_3p/repetition_1|variable_2_4/repetition_1
1,84,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,2,47,3,loss,fixed_3p/repetition_1|variable_encoder_2_4/repetition_1
1,85,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,0,49,3,win,fixed_3p/repetition_1|variable_encoder_2_4/repetition_1
1,85,fixed_3p/repetition_1,9676bfdf2eca4bc8a68d12ed945761cb,fixed_3p,1,1,45,2,loss,variable_2_4/repetition_1|variable_encoder_2_4/repetition_1
1,85,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,2,48,4,loss,variable_2_4/repetition_1|fixed_3p/repetition_1
1,86,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,0,38,3,loss,variable_encoder_2_4/repetition_1|fixed_3p/repetition_1
1,86,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,1,53,4,win,variable_2_4/repetition_1|fixed_3p/repetition_1
1,86,fixed_3p/repetition_1,9676bfdf2eca4bc8a68d12ed945761cb,fixed_3p,1,2,44,3,loss,variable_2_4/repetition_1|variable_encoder_2_4/repetition_1
1,87,fixed_3p/repetition_1,9676bfdf2eca4bc8a68d12ed945761cb,fixed_3p,1,0,40,0,loss,variable_encoder_2_4/repetition_1|variable_2_4/repetition_1
1,87,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,1,50,5,win,fixed_3p/repetition_1|variable_2_4/repetition_1
1,87,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,2,41,2,loss,fixed_3p/repetition_1|variable_encoder_2_4/repetition_1
1,88,fixed_3p/repetition_1,9676bfdf2eca4bc8a68d12ed945761cb,fixed_3p,1,0,42,2,win,variable_encoder_2_4/repetition_1|variable_2_4/repetition_1
1,88,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,1,38,4,loss,fixed_3p/repetition_1|variable_2_4/repetition_1
1,88,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,2,41,2,loss,fixed_3p/repetition_1|variable_encoder_2_4/repetition_1
1,89,fixed_3p/repetition_1,9676bfdf2eca4bc8a68d12ed945761cb,fixed_3p,1,0,42,1,loss,variable_2_4/repetition_1|variable_encoder_2_4/repetition_1
1,89,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,1,51,2,win,fixed_3p/repetition_1|variable_encoder_2_4/repetition_1
1,89,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,2,46,5,loss,fixed_3p/repetition_1|variable_2_4/repetition_1
1,90,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,0,47,2,loss,variable_2_4/repetition_1|fixed_3p/repetition_1
1,90,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,1,45,1,loss,variable_encoder_2_4/repetition_1|fixed_3p/repetition_1
1,90,fixed_3p/repetition_1,9676bfdf2eca4bc8a68d12ed945761cb,fixed_3p,1,2,52,4,win,variable_encoder_2_4/repetition_1|variable_2_4/repetition_1
1,91,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,0,37,4,loss,variable_2_4/repetition_1|fixed_3p/repetition_1
1,91,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,1,43,3,win,variable_encoder_2_4/repetition_1|fixed_3p/repetition_1
1,91,fixed_3p/repetition_1,9676bfdf2eca4bc8a68d12ed945761cb,fixed_3p,1,2,42,1,loss,variable_encoder_2_4/repetition_1|variable_2_4/repetition_1
1,92,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,0,43,1,loss,fixed_3p/repetition_1|variable_encoder_2_4/repetition_1
1,92,fixed_3p/repetition_1,9676bfdf2eca4bc8a68d12ed945761cb,fixed_3p,1,1,36,3,loss,variable_2_4/repetition_1|variable_encoder_2_4/repetition_1
1,92,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,2,49,5,win,variable_2_4/repetition_1|fixed_3p/repetition_1
1,93,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,0,48,4,loss,variable_2_4/repetition_1|fixed_3p/repetition_1
1,93,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,1,50,1,loss,variable_encoder_2_4/repetition_1|fixed_3p/repetition_1
1,93,fixed_3p/repetition_1,9676bfdf2eca4bc8a68d12ed945761cb,fixed_3p,1,2,50,2,win,variable_encoder_2_4/repetition_1|variable_2_4/repetition_1
1,94,fixed_3p/repetition_1,9676bfdf2eca4bc8a68d12ed945761cb,fixed_3p,1,0,40,2,win,variable_2_4/repetition_1|variable_encoder_2_4/repetition_1
1,94,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,1,38,1,loss,fixed_3p/repetition_1|variable_encoder_2_4/repetition_1
1,94,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,2,38,4,loss,fixed_3p/repetition_1|variable_2_4/repetition_1
1,95,fixed_3p/repetition_1,9676bfdf2eca4bc8a68d12ed945761cb,fixed_3p,1,0,45,1,loss,variable_encoder_2_4/repetition_1|variable_2_4/repetition_1
1,95,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,1,50,4,win,fixed_3p/repetition_1|variable_2_4/repetition_1
1,95,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,2,50,1,loss,fixed_3p/repetition_1|variable_encoder_2_4/repetition_1
1,96,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,0,49,3,loss,fixed_3p/repetition_1|variable_encoder_2_4/repetition_1
1,96,fixed_3p/repetition_1,9676bfdf2eca4bc8a68d12ed945761cb,fixed_3p,1,1,40,3,loss,variable_2_4/repetition_1|variable_encoder_2_4/repetition_1
1,96,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,2,54,4,win,variable_2_4/repetition_1|fixed_3p/repetition_1
1,97,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,0,49,3,win,fixed_3p/repetition_1|variable_2_4/repetition_1
1,97,fixed_3p/repetition_1,9676bfdf2eca4bc8a68d12ed945761cb,fixed_3p,1,1,43,4,loss,variable_encoder_2_4/repetition_1|variable_2_4/repetition_1
1,97,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,2,38,1,loss,variable_encoder_2_4/repetition_1|fixed_3p/repetition_1
1,98,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,0,47,3,loss,fixed_3p/repetition_1|variable_2_4/repetition_1
1,98,fixed_3p/repetition_1,9676bfdf2eca4bc8a68d12ed945761cb,fixed_3p,1,1,51,3,win,variable_encoder_2_4/repetition_1|variable_2_4/repetition_1
1,98,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,2,47,2,loss,variable_encoder_2_4/repetition_1|fixed_3p/repetition_1
1,99,fixed_3p/repetition_1,9676bfdf2eca4bc8a68d12ed945761cb,fixed_3p,1,0,41,1,loss,variable_2_4/repetition_1|variable_encoder_2_4/repetition_1
1,99,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,1,45,3,win,fixed_3p/repetition_1|variable_encoder_2_4/repetition_1
1,99,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,2,41,4,loss,fixed_3p/repetition_1|variable_2_4/repetition_1
1,100,fixed_3p/repetition_1,9676bfdf2eca4bc8a68d12ed945761cb,fixed_3p,1,0,43,3,loss,variable_2_4/repetition_1|variable_encoder_2_4/repetition_1
1,100,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,1,46,2,win,fixed_3p/repetition_1|variable_encoder_2_4/repetition_1
1,100,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,2,45,3,loss,fixed_3p/repetition_1|variable_2_4/repetition_1
2,101,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,0,52,5,win,fixed_3p/repetition_1|variable_2_4/repetition_1
2,101,fixed_3p/repetition_1,9676bfdf2eca4bc8a68d12ed945761cb,fixed_3p,1,1,38,3,loss,variable_encoder_2_4/repetition_2|variable_2_4/repetition_1
2,101,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,2,43,1,loss,variable_encoder_2_4/repetition_2|fixed_3p/repetition_1
